Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,DIVISLAB.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,GODREJCP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,MCDHOLDING.NS,MOTHERSON.NS,NAUKRI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,PIDILITIND.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,UPL.NS,VEDL.NS,WIPRO.NS
7/9/2009,45.31290436,90.36618042,252.062561,101.6272964,139.2715759,334.0918274,33.12588882,1.31591475,329.5991821,17.86489868,129.5327454,235.518692,,13.08295059,219.3391724,,144.9136658,27.78270912,48.4275322,325.5037537,22.55569267,29.56532097,61.50838089,,840.1644897,66.06597137,195.7688599,96.31987,75.62324524,142.0284424,20.69372177,41.02648926,44.01234818,27.98140144,492.1671143,,151.5152588,967.5391846,60,2.056445122,28.65623856,435.4662781,93.1735611,78.57678223,25.09192657,32.19289398,187.1281738,,132.1071625,1138.280029,47.02396011,103.3504486,57.66913605,23.16054153,134.7154388,120.5370712,54.22221375,38.69010925,683.5292969,77.48899078,56.87577057,34.39790344
7/10/2009,45.06024551,94.25623322,248.3220062,101.105072,134.4103851,338.9153748,32.88924789,1.285466194,322.122406,17.09934425,128.3176422,235.923233,,13.09656906,215.1091003,,143.1661224,27.77828217,49.33499908,322.7567139,22.14582825,29.50686836,60.58349228,,826.8135986,63.24264145,196.9474792,95.3269577,73.17060852,145.7197876,19.99422073,40.48818588,43.15993118,27.38951874,480.6691589,,145.6308594,971.4564819,58.65000153,2.021963835,28.73183632,435.4662781,92.66964722,77.6519928,24.10728073,32.11468506,179.2276764,,127.1326828,1125.524536,47.82971954,98.19039154,57.82003403,22.45118523,137.1448822,113.3181992,53.68239212,38.26042938,681.6623535,76.88056183,54.95925903,35.4529686
7/13/2009,42.62216187,92.41163635,232.304184,97.03944397,137.5328217,340.2506104,31.60457802,1.236042142,317.4416809,16.88007927,130.8291168,240.5526886,,12.9535532,207.5962067,,137.3946838,27.89332771,48.12504578,328.9559937,21.61083794,30.50879478,60.36161423,,797.6069336,61.07084274,194.3691559,95.94847107,70.67254639,149.8640442,19.42951012,41.28959274,40.55252838,27.37718773,471.2971191,,142.2848358,939.2388916,59,1.988862157,29.0909214,435.4662781,92.06975555,78.02190399,23.29965782,32.2554512,176.7843018,,127.3715591,1111.244141,46.43721771,100.9421387,57.01394272,21.56688118,137.9605103,113.5435181,51.32702255,36.87376785,673.821228,77.43365479,54.08946609,35.83998489
7/14/2009,46.88564301,95.89990997,236.3660126,100.5612564,138.9529724,356.5404053,32.53667831,1.310619593,320.3205872,17.05397987,129.9025726,244.5978851,,13.60054493,211.1373749,,137.8965454,28.41986656,48.77323532,346.8551636,22.56432533,31.81965065,59.86729813,,796.8097534,63.93761826,198.4945221,103.0049591,76.48621368,153.3945923,19.62260628,41.59313202,44.30902863,28.60207176,484.5845032,,147.938446,955.7436523,59.34999847,1.984723926,29.04603577,435.4662781,93.79740906,78.6830368,24.57194901,33.78846359,183.1552124,,130.3405457,1154.177979,47.73583984,103.6894302,57.87166214,22.76292229,141.2402649,121.8283615,53.66393661,37.58858109,677.1351318,79.97792816,58.5268898,36.89044189
7/15/2009,50.46380997,98.64849091,248.3908081,100.9971771,143.5956573,363.8841858,34.23668289,1.572743297,323.2200928,17.45282173,129.4921112,244.6427307,,14.45186043,227.1535339,,137.2692108,28.37561417,48.8740654,352.073822,23.690382,32.54606628,60.71090698,,848.5334473,69.1499176,199.3047943,105.5668259,79.57473755,151.6885529,19.75740623,42.54287338,47.52231216,29.86894035,506.9250183,,150.7285614,976.605957,60.54999924,2.045410633,29.1572094,435.4662781,95.50106049,81.80770874,24.7932148,34.74267197,189.4402466,,134.8208618,1178.394775,47.6185112,106.8242188,59.09070969,24.23252296,146.8628235,120.9703827,54.15993118,38.25261307,690.1101685,82.74341583,62.86111832,38.07451248
7/16/2009,50.73857117,96.59389496,250.3185272,102.8012161,145.4071808,382.9779968,35.75316238,1.491546988,325.1047668,17.36209106,128.7240143,248.4183044,,14.49953175,227.7669983,,135.3872375,28.90215683,49.66631317,350.4081726,23.83276176,32.43752289,61.09317017,,875.5484619,68.8024292,196.1003265,105.1802597,77.75795746,151.9806519,19.67725182,42.56245804,48.44157791,30.74315071,488.6593323,,151.1586151,1005.258484,62.09999847,2.053686619,28.87573624,435.4662781,98.54847717,80.51692963,24.20685196,34.68009567,195.4072876,,132.1194916,1209.155884,48.38742828,107.511055,59.87297821,24.44246864,145.7001648,122.3222885,55.30186462,37.82294464,691.6971436,84.40270996,62.19772339,38.38779068
7/17/2009,50.91542053,99.26947784,253.5082855,102.6631088,154.9566193,385.0809631,35.44407272,1.589953423,342.2537231,17.36587143,128.8418732,251.2948456,,15.16684341,228.165329,,137.7621002,29.22073555,50.38652802,362.68573,24.24262428,35.97767258,63.12308884,,933.87677,73.2328949,196.5055237,112.6081161,79.52931976,158.0087738,20.15998268,44.89276123,50.16730881,31.69391823,502.9566345,,163.2211151,1039.984863,63,2.165405273,28.50674057,435.4662781,98.50046539,82.09500122,25.07258987,34.94602585,195.5738983,,137.8640137,1250.495972,49.140522,109.5495224,59.76973724,24.96096611,150.663269,127.2620087,55.74479675,38.05340958,696.0843506,82.79872894,64.37958527,39.57187653
7/20/2009,53.13874435,100.7670288,258.9470215,104.5146408,161.3744507,395.6292419,34.99975586,1.626138926,351.6980591,17.24678612,134.775177,254.5309753,,15.84866047,236.8837738,,141.6426239,29.25171089,52.12944412,371.2222595,24.83370399,39.03356934,64.75318146,,940.3670654,77.31586456,196.6896057,118.9597549,86.16053772,166.9069519,19.89584351,44.14863205,50.46398163,33.26455307,516.5806885,,167.3853149,1064.895996,65.94999695,2.169543028,28.73381615,435.4662781,99.74822235,83.48020935,25.88210869,35.02424622,205.2917175,,141.8995667,1298.238525,49.19599533,109.5407257,60.01593399,24.88780022,173.7261047,139.1259308,56.77137375,39.75257492,720.7745361,85.53656006,69.73103333,42.37770462
7/21/2009,53.00926208,101.0501251,259.2453003,107.9371796,161.0193787,397.1815796,34.53129578,1.608928561,347.0794678,17.01807022,135.0433807,253.9916534,,15.89217854,233.6008911,,141.8845825,29.2074604,54.73665237,374.5133057,24.39794922,38.32387161,64.18857574,,936.6379395,76.96838379,198.6786652,117.1330795,82.25447845,164.5151978,19.51877403,43.01284027,50.61859131,31.73589897,521.7716064,,162.8434906,1091.568115,65.59999847,2.132303238,28.87099457,435.4662781,97.32471466,82.24842834,25.61227226,34.47673798,203.8125916,,140.9607086,1305.105103,48.12583542,110.6105957,60.17079926,26.22062683,165.7608032,140.7724762,57.11281586,39.29554749,724.2749634,87.25115204,68.78755188,42.26713943
7/22/2009,53.03137589,101.5340958,262.4809875,111.916481,156.7044067,389.0700073,33.81168747,1.61907804,340.9074707,16.66269493,139.3063965,244.0585175,,15.61655235,231.4051208,,134.6164703,29.25613594,55.77377701,362.3297424,24.47992134,36.09457397,63.49657059,,920.4974365,74.36222076,198.3839569,115.1396713,79.98351288,162.5382843,19.23823929,42.68974686,49.7076683,30.82712173,513.3208618,,160.5359192,1068.901367,67.5,2.170921803,29.39610291,435.4662781,97.66065979,85.983078,25.35367203,34.05438614,199.47612,,139.5070343,1310.30188,48.90269852,110.6325989,61.01659393,25.40629578,161.838974,133.5189209,57.96868134,39.51820374,701.3584595,82.4668808,66.97422791,41.57142639
7/23/2009,53.61877823,101.7715225,265.0970459,111.1914063,162.7581482,390.9059753,36.14919281,1.566564918,337.2209167,17.07666206,144.8170929,255.6096191,,15.73985672,236.7653503,,140.6926575,29.14551353,56.37874985,378.6706848,24.63092422,37.54737854,64.10729218,,948.8216553,78.87957764,203.8721619,117.5954514,82.25447845,165.8359528,19.30382347,44.99067307,51.81782532,31.66182137,527.8838501,,168.2663727,1140.642944,69.5,2.117131233,30.57402802,435.4662781,99.82023621,86.02639771,25.78092194,35.54046631,206.124649,,142.2454529,1309.559326,48.56184006,111.9093857,62.36668777,26.4496479,165.0840302,135.9627991,60.39097214,39.04556274,713.8203125,82.93699646,69.14134979,42.06440353
7/24/2009,53.31560898,101.9906845,266.1067505,113.0515518,162.7581482,396.4972534,36.5645256,1.556857228,345.4427795,17.10880089,147.9340668,255.160202,,16.02274132,244.009201,,146.0697784,29.54816628,59.28844452,386.7038879,26.30059433,39.15880585,63.70746613,,987.8493652,81.48571777,208.218399,116.3524246,82.75409698,169.6374054,18.93403244,45.47043991,52.7830658,31.38523102,531.3563232,,174.3080902,1213.220093,70.5,2.144715548,29.89045525,435.4662781,101.0919724,88.53318024,26.80405807,35.36837769,203.6308594,,139.8941345,1345.238647,47.04774094,109.7652588,62.33492279,28.15146065,168.1729126,137.8779755,60.73238754,39.11196899,723.5281982,89.04872894,68.87597656,42.44220352
7/27/2009,52.83240891,102.1093826,262.894043,116.8237076,170.8418579,400.5529785,36.22163391,1.675563693,351.7130432,17.08422279,149.8238068,254.7108002,,16.03725052,250.7579193,,146.2579498,31.28264618,64.64684296,392.8940735,26.7708683,39.89356613,62.98029327,,957.3900757,80.87760925,220.741745,114.8895569,82.98117828,171.6904755,18.80469513,46.77267456,57.12872696,33.02993393,531.6043091,,171.3082123,1205.869873,71.25,2.141957998,29.8265934,435.4662781,102.9395828,86.27425385,28.45683098,35.8689537,195.9373474,,140.9401093,1428.660767,48.04655838,109.435051,64.04637146,29.18844604,167.3888702,137.0980225,61.6620903,39.05728912,744.6245728,94.8839035,67.28382111,42.41456223
7/28/2009,53.41350555,102.4655075,258.212616,119.5125122,174.1645813,407.9802551,35.26538467,1.725428581,356.7374573,17.47361565,146.588913,254.4411163,,15.83415508,246.1403961,,143.8561859,32.62333298,63.48009491,386.9013367,26.38257599,40.33607483,62.58704758,,954.8280029,81.44229126,203.7985077,112.2291565,82.02738953,169.078598,19.22367287,47.19371414,57.12035751,32.72124481,529.3189697,,172.8605957,1222.727173,74.09999847,2.164025784,29.88572311,435.4662781,104.5952606,86.7308197,31.07652473,36.38517761,192.6004333,,138.506424,1460.674683,47.56300354,110.562149,63.77239227,29.97733307,167.5108337,139.7325439,61.26990891,39.13930893,754.8926392,95.3263855,72.32569122,42.75089645
7/29/2009,52.66819,99.68951416,253.6689453,120.6173935,167.0639801,402.088623,33.85032272,1.707776904,352.7095947,17.72691536,148.2632446,246.3507996,,14.1658802,238.6382446,,144.3401337,32.45962143,62.03966522,370.2713928,25.73540878,39.34248734,62.33440399,,931.7702026,82.18070221,197.6841583,111.0770798,79.25679779,168.0329895,19.51512718,46.54748154,57.45464325,30.81971169,519.4686279,,176.699646,1230.649414,70.19999695,2.124027967,29.35352325,435.4662781,102.7956238,86.45532227,30.77295685,36.72930145,194.9024353,,136.4474335,1468.098755,48.14961243,104.5656052,63.76444244,28.141922,174.1848297,140.7638092,58.00328445,38.96352768,737.4835815,93.94363403,70.51239014,43.04115295
7/30/2009,52.11550903,101.734993,250.3643799,120.505188,167.6101532,406.6950989,33.58952332,1.693655729,352.1282349,18.40929794,147.6740112,251.7442627,,14.35446548,236.4316864,,147.8263092,32.48173904,61.86682892,374.6637878,25.88641548,41.07082748,64.34016418,,932.7665405,81.48571777,207.2976227,114.7834473,77.39460754,170.5094147,20.31118011,47.5266037,57.4630127,31.05431366,528.9645386,,178.9547729,1229.768921,73,2.148853779,28.75273705,435.4662781,104.2113495,86.65995026,30.85165596,37.24550629,191.8634491,,141.8872223,1526.094971,47.5709343,100.7748108,65.31704712,28.76538277,185.7901001,147.0120544,55.7124939,38.72526169,743.8778687,93.72240448,68.69907379,44.89788055
7/31/2009,52.42815781,109.8255844,254.5409241,121.8302002,166.9820251,407.8300476,32.76850128,1.678210616,340.5844116,17.9197216,151.8882599,247.249649,,14.54305267,230.7915802,,147.028717,33.3888092,63.95545578,373.7240295,25.86052704,40.24422836,65.86699677,,913.9501343,87.13236237,214.7379761,114.9804993,78.84802246,174.776535,19.94320869,48.79947281,58.31124115,32.35328293,533.7481689,,180.2134857,1245.085693,70.05000305,2.140578985,28.62028313,435.4662781,103.4674911,91.61846161,32.0996666,36.72930145,197.4265747,,149.2047729,1563.073853,48.4429245,103.442894,67.58045197,29.41430283,183.2983246,147.0034485,56.47608948,40.47903824,745.8380127,94.80093384,71.75072479,45.16510391
8/3/2009,52.31448364,109.7160034,258.6028137,122.0805206,167.8195801,434.5013733,32.49804306,1.862668872,340.875061,17.56246376,149.2630005,254.2612915,,14.79691792,220.3079224,,145.9174194,34.52595901,65.16049957,380.3024597,25.94250107,42.48186874,65.61875916,,924.7385864,94.08213043,210.0232239,117.2922668,78.89343262,175.8009338,19.4878006,48.59384918,62.22650146,33.04228592,538.4960938,,192.7689819,1295.656616,73.80000305,2.176439047,29.19268227,435.4662781,103.8034058,92.8187561,32.50442123,36.69801331,203.6460114,,152.1202545,1604.459839,49.16430283,103.2711792,72.20652771,30.86799431,185.2847595,147.3500671,55.6548233,39.59425354,748.1716919,101.4934235,72.06332397,45.23881531
8/4/2009,49.45636749,109.6520844,258.1209106,121.9078751,162.8946838,441.2442017,32.51253891,1.872818112,332.8607483,18.44710922,145.0568542,244.8674927,,15.31191063,214.9907532,,146.5178528,36.01708603,68.02073669,379.9823914,25.6016674,42.15625763,64.54667664,,920.6399536,98.07820892,216.5796661,115.7460327,80.30143738,173.0323944,19.77927017,48.27074432,60.89774323,34.74131775,538.3543701,,194.4577026,1313.834106,73.15000153,2.337809801,29.55693817,435.4662781,103.7074203,89.86724091,32.38074875,36.2600174,205.9429779,,152.9768066,1603.299683,47.5709343,102.0692368,71.81739044,30.24135017,184.7619934,147.5493774,55.94089508,40.6054306,749.5252686,98.83856201,70.8873291,44.45098114
8/5/2009,48.10151672,109.0767822,256.789856,123.301918,155.0931244,429.4941711,31.57560158,1.884732246,333.4006348,18.94046974,146.7718048,247.4294281,,15.36268425,214.6678162,,147.3155212,34.96400833,64.68140411,385.6550903,25.57146072,42.62382126,63.61521149,,913.1529541,96.29734039,213.9276428,117.2391968,79.80181885,177.6762848,19.71368217,47.73220825,59.70687866,36.80831909,537.2382813,,193.2409668,1269.072876,74.19999695,2.358498335,29.42448425,435.4662781,103.347496,93.99937439,31.41381836,35.93153381,209.6433105,,151.8320007,1585.946899,49.28320694,103.9800186,71.38059235,30.11093521,184.3612213,149.5339355,55.56947327,39.70089722,745.6513672,95.79650116,75.39781189,45.90227127
8/6/2009,46.88248444,104.3375092,249.7218781,119.5297928,153.9551849,421.032196,31.33895493,1.861785412,331.6151123,19.20321274,141.9276581,247.8789368,,15.43522263,209.2214966,,143.7217407,36.67193985,62.70682907,371.7287903,24.8595829,40.83706284,62.11033249,,865.727478,89.91226959,205.2717896,116.1401825,78.89343262,174.2727356,20.02882767,45.84252167,60.04533005,36.14400864,526.9096069,,184.7133026,1201.292603,70.5,2.183334351,28.86390686,435.4662781,101.0679779,90.74486542,30.73921967,35.21195984,206.6547699,,147.9693909,1577.827881,52.14490891,105.648674,69.46268463,28.90851784,180.3185425,143.3723297,54.81971741,39.50340652,740.2371826,94.99454498,73.90920258,45.94373703
8/7/2009,46.00453568,98.68506622,248.7579651,115.5246201,148.3202667,392.4915771,29.98667908,1.842810035,318.825531,19.73815536,138.5383453,245.9462585,,15.19585514,204.5070496,,141.1586609,36.18521881,63.27307129,370.9319153,24.35048294,40.8036499,61.08217621,,842.1856689,88.04452515,198.6049957,111.8880768,78.16673279,172.6852875,20.20188522,44.96131134,58.36138916,35.12656403,519.5924683,,175.2626038,1138.530151,68.5,2.137819767,29.88572311,435.4662781,101.9318237,89.65474701,29.60365105,35.29016113,201.7024231,,143.5755615,1510.644409,54.99076462,105.7939758,67.44942474,29.04212761,177.4258881,132.9816437,52.8057518,39.24269867,718.0675049,90.15492249,71.46788788,46.05430603
8/10/2009,45.49291611,102.5385818,257.2029724,114.8211365,153.5364838,358.1260071,29.15599442,1.767350435,309.7731323,18.81192589,137.437027,255.1375427,,15.23212624,196.8864746,,139.796524,35.49053955,61.35660172,359.1030579,23.80255699,40.9539299,60.4297142,,811.5269165,88.47888947,192.0118256,108.947258,78.48466492,176.753418,19.67908287,43.93322754,56.22616577,35.73406601,508.8739014,,159.4555206,1099.050293,67.09999847,2.07299614,28.95142555,435.4662781,101.0199966,91.36264801,30.9978199,34.61753082,200.7281647,,140.9112396,1439.332275,54.87977982,105.1995926,67.11586761,29.01350021,187.8637238,135.5467682,53.39863586,40.03269196,669.9007568,84.76222229,73.17977142,47.29365921
8/11/2009,46.02031708,99.99997711,255.6653748,116.5043259,158.379425,366.8717957,27.62020111,1.709982991,317.6213379,18.73631668,134.6817017,254.0509033,,15.11607361,199.9863739,,143.3901825,36.33123398,60.99359131,359.3618774,23.87158775,43.39197159,60.59666443,,809.6196899,91.60626221,193.8535004,108.7047195,79.80181885,176.4993896,19.6954689,44.19758987,57.71371078,35.86248398,511.9035034,,164.8993835,1141.082764,66.30000305,2.079891682,29.03184509,435.4662781,100.1321487,90.71336365,30.89662743,34.83652496,201.969986,,142.418457,1418.685669,53.9443779,106.3487244,68.58906555,29.46202087,188.8569489,144.36026,53.58550262,39.75225449,669.5739746,84.04319763,74.53439331,46.89282608
8/12/2009,45.47395706,99.45211792,249.0792542,115.736084,158.470459,364.5518188,27.49946022,1.773086786,336.7641602,19.30717659,133.8120117,257.9900208,,15.13057899,202.6341858,,143.4708099,35.77815247,60.81939697,360.3152771,23.64519501,43.80943298,61.78738022,,817.8467407,89.95570374,189.1388092,107.6511688,81.80029297,172.9519806,19.75922394,44.61861038,56.48105621,35.29696274,503.8955688,,163.1371918,1135.624878,66.94999695,2.008172274,28.71252823,435.4662781,100.2521286,88.71813965,30.57058144,34.38288498,200.9906311,,140.2359314,1427.037231,53.11994934,109.1620865,71.11853027,28.227808,181.1026611,145.2875214,53.12411118,39.54289246,670.7876587,84.18145752,67.88034821,46.61178207
8/13/2009,46.25085068,101.1140518,250.7545319,119.5082092,159.7358093,377.4534912,28.17076492,1.888703942,343.0759583,19.3601017,136.2341461,258.6691284,,15.35543156,207.6499786,,144.0891876,37.340065,63.82476807,363.8496094,24.78152084,47.21600342,62.59144974,,857.329895,94.42959595,194.0376434,114.7834473,84.66171265,174.72995,20.07983017,46.87059021,60.74313354,37.24542236,529.8858643,,166.766449,1208.686768,70.05000305,2.244021177,29.40082932,435.4662781,101.3319397,91.708992,31.50376701,34.96166611,204.3830414,,148.0476532,1481.692749,54.22183228,109.5231094,73.63580322,29.91689682,183.5770111,148.4332886,55.12654114,39.64559555,702.758728,87.63832855,72.39079285,47.6069603
8/14/2009,47.28356552,100.8857727,247.4729309,117.8811111,158.4158478,374.6662292,28.19491577,1.791620731,339.4632568,19.75139046,140.123291,255.5450745,,18.43087006,208.747879,,143.9189453,37.48165512,64.84107971,359.2460327,25.70451355,45.10359192,62.71226883,,841.5308838,94.12555695,189.2493744,112.9113159,87.34145355,172.9138794,20.68825912,46.00897217,61.69585037,36.38602066,526.6967773,,165.7489777,1187.692749,73.19999695,2.209540844,29.54748726,435.4662781,98.88440704,96.06147766,30.90786552,35.00859451,205.6097717,,148.3070679,1444.713989,55.15723801,107.7135696,75.83039093,29.89780235,181.7474213,146.3274536,55.39183426,39.50340652,695.4309692,96.18367767,71.88470459,47.1278038
8/17/2009,46.1371727,99.15676117,245.4534912,116.6726456,150.7599487,371.5617981,27.47047997,1.702481747,331.1583252,19.13516235,136.5957947,240.9657593,,18.90959549,204.9806671,,142.0010986,36.27813721,61.37111282,351.4009399,24.41581154,43.48380661,61.78517151,,791.2304077,87.08895111,182.9876709,106.8629074,83.98041534,167.8467102,20.74655151,43.58073807,57.14126205,33.67448425,500.6357727,,156.8017426,1122.861206,71.75,2.159888268,28.67704964,435.4662781,97.68461609,91.68932343,30.60429955,33.30353546,196.068573,,141.1171417,1390.104858,53.90474701,103.9404068,72.3684845,27.86200142,177.7918701,139.6372223,53.97306824,39.19925308,672.0476685,88.38502502,67.88034821,45.7916832
8/18/2009,46.65194321,97.94004822,245.3157806,116.4439087,151.3152618,380.9417725,27.56224632,1.788532376,341.3733521,19.62852287,135.1937714,239.109375,,19.43909073,204.9375763,,141.5529785,37.57900238,62.92460632,351.0673218,24.60301399,42.98284149,63.30982971,,792.2837524,92.56186676,190.5016632,109.1519089,84.25291443,167.0720825,21.49159622,44.00175858,59.36004639,34.3091507,527.8021851,,161.30159,1147.841187,71.75,2.1681633,28.80004501,435.4662781,98.52446747,93.04701996,30.39067078,34.02310562,195.9929047,,142.8466949,1383.841064,53.97609711,103.8215332,72.36443329,28.73675728,177.3388214,145.6688385,54.30526733,39.91024017,666.8668823,87.44475555,67.29978943,46.10960388
8/19/2009,45.52132416,96.9977951,243.3423004,112.7019806,149.4581604,367.0720215,26.2920723,1.747051716,336.7225952,19.60017014,135.4416656,233.7666168,,19.07641792,204.4424591,,143.3095245,37.99491882,64.14418793,336.541626,24.08056641,41.70537186,63.69869232,,773.8370361,89.21727753,189.2493744,108.6213455,83.84414673,165.2221375,21.24567986,43.63949203,57.58417892,33.41024017,529.0517578,,155.27034,1149.121094,70.59999847,2.093684196,28.68650627,435.4662781,96.77281952,91.29184723,30.04213524,33.19403839,190.40448,,139.276474,1401.657471,55.02245331,103.1303024,72.10932922,27.59479523,173.5748596,141.9683838,54.23375702,39.5626564,655.8988037,85.7301178,64.91802979,45.59818649
8/20/2009,44.5734787,97.01609039,246.2463531,113.2500839,153.9096985,369.6757202,25.67872429,1.766467571,332.237915,19.51510429,133.9380188,233.4044495,,18.65572548,207.8437347,,143.8561859,38.10554123,63.38922119,346.0415039,24.85118294,42.54032516,65.02998352,,804.8375854,89.69509125,189.0283203,109.0761108,85.34299469,168.5197449,21.45516586,44.08989334,58.16080856,34.65242386,529.3908691,,162.3400421,1209.717285,70.05000305,2.095063925,29.47415924,435.4662781,97.97259521,92.83448029,30.15457153,33.5225296,191.6715393,,144.386795,1382.217163,54.49135971,104.7020798,71.7773056,28.12283516,174.6030273,144.1436157,55.27186966,39.12421417,662.8063965,86.6427536,65.08177185,46.49661255
8/21/2009,44.8442955,96.75079346,253.1698303,112.9048233,160.6643829,376.4520569,25.87190437,1.784119368,341.9131775,20.05950356,133.0439758,234.6721802,,18.75001335,207.1764069,,144.1877594,38.07899475,63.31664658,349.8347473,24.83812141,46.67328262,64.41046143,,844.2635498,90.39006805,192.0855255,112.9946899,86.70558167,172.1307526,21.55171394,44.83401871,58.60372925,35.54885864,529.5158081,,167.9516907,1225.341064,73.59999847,2.304708242,29.55221176,435.4662781,98.30853271,93.78295135,31.47003365,33.91617584,194.7409058,,146.2563477,1398.177856,55.25236511,105.8379288,75.98832703,28.30733299,177.4782715,141.8383942,56.06545258,39.15185928,662.7131348,85.56420898,64.35234833,47.27062988
8/24/2009,45.12148285,98.38831329,250.7303314,115.192276,165.6256561,376.618988,26.23894882,1.763820648,344.0724487,19.58315468,134.1086884,234.581665,,19.21423531,209.5228577,,144.3939209,38.98162842,64.85565948,356.0249329,25.31267929,48.42667007,65.23209381,,869.3997192,94.2124176,198.1261902,116.4130173,91.70168304,175.7543335,21.0015831,46.9880867,59.87400055,36.16623688,553.4338379,,170.6369171,1263.737671,74.09999847,2.266090155,29.30148697,435.4662781,99.22033691,94.12137604,31.52624702,34.21533966,199.3348083,,147.4381866,1454.735962,55.00661469,105.9982681,78.86313629,29.14709663,181.7648926,146.3361053,56.09545517,39.31776047,682.2225342,87.19585419,65.75164032,48.31648254
8/25/2009,44.03821564,99.24822998,248.7554474,117.363205,166.8637085,378.7386169,26.79917526,1.775734782,338.8818665,19.01040268,136.8274536,235.98526,,19.71472168,208.0805664,,145.0750122,39.36215591,64.12968445,363.3728943,25.54342461,51.2988739,65.3331604,,862.6531982,93.77806091,198.531311,115.086647,91.7925415,177.3714447,20.84127426,47.09579468,59.76119614,35.62047195,561.7158813,,169.9760895,1251.424316,73.40000153,2.319880009,28.98926353,435.4662781,101.1159363,93.16114044,31.49252129,34.62473297,204.5193481,,143.9297028,1447.033936,55.20479584,106.3947067,77.74964142,29.1280117,184.1172333,154.4302673,56.25463104,39.50340652,691.9771118,89.57415009,66.37685394,50.10410309
8/26/2009,44.13697815,101.1693649,243.6907806,118.3213196,169.9041748,382.7443542,27.02133751,1.799123287,336.6810608,19.21360397,134.986496,236.8001862,,19.38106537,211.8047638,,148.0145111,39.45507431,65.53800964,362.7191467,26.20954514,50.3971138,64.17539978,,853.4013062,92.99623108,193.8166809,115.4959183,91.2020874,184.538269,20.79938126,46.80206299,60.48825073,35.9168129,562.4119263,,170.5949402,1240.390747,77.09999847,2.587451935,30.77744675,435.4662781,101.0199966,92.40950012,32.41447449,34.4672699,205.9833679,,143.2790985,1450.328125,59.26350403,107.4548111,78.78619385,29.27752113,191.157196,159.673233,55.86706924,42.1261673,700.3317871,89.68477631,65.7963028,51.32503128
8/27/2009,45.66949081,106.9784317,245.9443054,118.2436218,168.0016174,385.6317749,27.56707573,1.765585303,345.8995361,18.93564034,133.1455231,243.7276611,,19.01113701,228.5958405,,146.0608368,39.1940155,66.85922241,361.1051941,25.92655754,52.25070953,64.01720428,,837.5739136,92.12751007,188.8809662,113.7753754,90.1120224,185.5669403,20.78479958,46.97829819,59.42272568,35.29449463,571.3366699,,172.6403198,1249.791382,80.90000153,2.497802019,33.11910248,435.4662781,101.4999084,92.34256744,33.20149994,34.02638626,206.2054749,,144.4403534,1454.875488,56.29083252,108.3011017,77.80634308,27.71884727,190.8958588,159.0926666,57.70800018,44.27098846,683.1091919,92.80979919,64.30771637,52.40312958
8/28/2009,45.04502106,104.1425018,246.2231903,120.8245926,167.2915955,403.0232239,28.006567,1.766026974,361.429718,18.92030716,134.8361053,246.4442444,,18.55417824,227.3257294,,146.5089264,38.29580688,68.39823151,362.1062317,26.05716896,51.1736412,64.0501709,,869.8671265,94.77709198,191.790863,115.7536163,90.88417053,185.469574,20.9451046,46.33207703,59.30573273,35.79086304,577.7267456,,173.5738525,1254.645996,78.59999847,2.450907469,32.68152237,435.4662781,100.6840668,92.77156067,32.58312225,33.88468552,209.4111176,,146.7422638,1429.913574,56.32252121,106.9203033,76.72119141,27.90652847,188.4736633,158.7633514,57.37348938,44.20383072,709.199585,91.86951447,64.6352005,52.0529747
8/31/2009,45.53886414,102.0018158,243.9463806,120.8720169,164.8245697,405.8104553,26.97786522,1.800888181,352.6265259,19.46472359,135.2425385,245.2670593,,18.36558914,226.6583862,,142.1175842,39.3400383,68.79025269,365.3409729,25.85254097,50.09654999,64.63235474,,871.9450073,92.08407593,191.4962006,113.8663254,92.97344971,180.4320831,21.05804825,45.22566605,57.59254456,35.37351608,559.5560913,,181.1784973,1269.077759,79.30000305,2.364015341,32.97245407,435.4662781,101.9078064,93.30673981,34.33708572,33.88468552,202.4445038,,143.5426178,1425.042114,57.63052368,106.0606308,76.51468658,26.99040985,183.6817169,164.456955,56.72755051,44.44478226,711.1132813,93.52880859,63.20614243,50.67539978
